INFO  - Search here
INFO  - welcome admin
DEBUG  - Debugging Authentication
DEBUG  - Debugging User
2023-02-19 19:18:35,886 INFO  - Search here
2023-02-19 19:18:35,888 INFO  - welcome admin
2023-02-19 19:18:35,892 DEBUG  - Debugging Authentication
2023-02-19 19:18:35,892 DEBUG  - Debugging User
2023-02-19 19:18:35,892 DEBUG  - Debugging Admin
2023-02-19 19:29:56,586 INFO  - Search here
2023-02-19 19:29:56,589 INFO  - welcome admin
2023-02-19 19:29:56,590 DEBUG  - Debugging Authentication
2023-02-19 19:29:56,590 DEBUG  - Debugging User
2023-02-19 19:29:56,591 DEBUG  - Debugging Admin
2023-02-19 19:30:00,837 INFO  - Search here
2023-02-19 19:30:00,839 INFO  - welcome admin
2023-02-19 19:30:00,844 DEBUG  - Debugging Authentication
2023-02-19 19:30:00,845 DEBUG  - Debugging User
2023-02-19 19:30:00,845 DEBUG  - Debugging Admin
2023-02-19 19:30:02,376 INFO  - Search here
2023-02-19 19:30:02,378 INFO  - welcome admin
2023-02-19 19:30:02,380 DEBUG  - Debugging Authentication
2023-02-19 19:30:02,380 DEBUG  - Debugging User
2023-02-19 19:30:02,381 DEBUG  - Debugging Admin
2023-02-19 19:30:04,475 INFO  - Search here
2023-02-19 19:30:04,476 INFO  - welcome admin
2023-02-19 19:30:04,478 DEBUG  - Debugging Authentication
2023-02-19 19:30:04,478 DEBUG  - Debugging User
2023-02-19 19:30:04,479 DEBUG  - Debugging Admin
2023-02-19 23:10:17,598 INFO  - Search here
2023-02-19 23:10:17,600 INFO  - welcome admin
2023-02-19 23:10:17,602 DEBUG  - Debugging Authentication
2023-02-19 23:10:17,602 DEBUG  - Debugging User
2023-02-19 23:10:17,603 DEBUG  - Debugging Admin
2023-02-19 23:10:21,999 INFO  - Search here
2023-02-19 23:10:22,002 INFO  - welcome admin
2023-02-19 23:10:22,005 DEBUG  - Debugging Authentication
2023-02-19 23:10:22,005 DEBUG  - Debugging User
2023-02-19 23:10:22,006 DEBUG  - Debugging Admin
2023-02-19 23:12:50,814 INFO  - Search here
2023-02-19 23:12:55,674 INFO  - welcome admin
2023-02-19 23:12:55,679 DEBUG  - Debugging Authentication
2023-02-19 23:12:55,679 DEBUG  - Debugging User
2023-02-19 23:12:55,680 DEBUG  - Debugging Admin
2023-02-19 23:12:58,451 INFO  - Search here
2023-02-19 23:13:03,084 INFO  - welcome admin
2023-02-19 23:13:03,086 DEBUG  - Debugging Authentication
2023-02-19 23:13:03,086 DEBUG  - Debugging User
2023-02-19 23:13:03,087 DEBUG  - Debugging Admin
2023-02-19 23:14:04,302 INFO  - Search here
2023-02-19 23:14:06,617 INFO  - Search here
2023-02-19 23:14:08,755 INFO  - Search here
2023-02-19 23:14:13,449 INFO  - welcome admin
2023-02-19 23:14:13,453 DEBUG  - Debugging Authentication
2023-02-19 23:14:13,454 DEBUG  - Debugging User
2023-02-19 23:14:13,455 DEBUG  - Debugging Admin
2023-02-19 23:14:30,496 INFO  - Search here
2023-02-19 23:14:35,340 INFO  - welcome admin
2023-02-19 23:14:35,343 DEBUG  - Debugging Authentication
2023-02-19 23:14:35,343 DEBUG  - Debugging User
2023-02-19 23:14:35,343 DEBUG  - Debugging Admin
2023-02-19 23:14:41,211 INFO  - Search here
2023-02-19 23:14:43,378 INFO  - Search here
2023-02-19 23:14:49,439 INFO  - welcome admin
2023-02-19 23:14:49,441 DEBUG  - Debugging Authentication
2023-02-19 23:14:49,441 DEBUG  - Debugging User
2023-02-19 23:14:49,441 DEBUG  - Debugging Admin
2023-02-19 23:15:38,414 INFO  - Search here
2023-02-19 23:15:38,416 INFO  - welcome admin
2023-02-19 23:15:38,419 DEBUG  - Debugging Authentication
2023-02-19 23:15:38,419 DEBUG  - Debugging User
2023-02-19 23:15:38,420 DEBUG  - Debugging Admin
2023-02-19 23:15:53,429 INFO  - Search here
2023-02-19 23:15:53,431 INFO  - welcome admin
2023-02-19 23:15:53,433 DEBUG  - Debugging Authentication
2023-02-19 23:15:53,433 DEBUG  - Debugging User
